LOT,Unnamed: 0,Injection_Velocity_1,Injection_Velocity_2,Injection_Velocity_3,Humidity,Temperature,Casting_Pressure
180102-021-0104,0.32653061224489793,0.25,0.4000000000000006,0.5714285714285714,0.01889840090453898,0.9621648709596593,0.6666666666666666
180102-021-0104,0.3469387755102041,0.25,0.6500000000000009,0.5714285714285714,0.9389436278468745,0.050112753695815436,0.3333333333333333
180102-021-0104,0.3673469387755102,0.5,0.8000000000000012,0.7857142857142857,0.03666612825068652,1.0,0.3333333333333333
180102-021-0104,0.3877551020408163,0.5,0.8000000000000012,0.42857142857142855,1.0,0.0,0.6666666666666666
180102-021-0104,0.40816326530612246,0.5,0.9000000000000012,0.42857142857142855,0.1988370214827978,0.6529691806564774,0.6666666666666666
180102-021-0104,0.42857142857142855,0.0,0.0,0.42857142857142855,0.9528347601356806,0.04384865948383839,0.6666666666666666
180102-021-0104,0.4489795918367347,0.16666666666666666,0.30000000000000043,0.0,0.0,0.9378601854171893,0.3333333333333333
180102-021-0104,0.46938775510204084,0.5,0.8000000000000012,0.5714285714285714,0.6320465191406879,0.2563267351540963,0.6666666666666666
180102-021-0104,0.4897959183673469,0.3333333333333333,0.5000000000000007,0.5714285714285714,0.5818123081893068,0.3014282134803312,0.6666666666666666
180102-021-0104,0.5102040816326531,0.16666666666666666,0.700000000000001,0.5714285714285714,0.14262639315134912,0.7331495865697825,1.0
180102-021-0104,0.5306122448979592,0.3333333333333333,0.4000000000000006,0.21428571428571427,0.8098853173962205,0.1280380856928087,0.3333333333333333
180102-021-0104,0.5510204081632653,0.25,0.6000000000000009,1.0,0.7531901146826036,0.18667000751691296,0.6666666666666666
180102-021-0104,0.5714285714285714,0.3333333333333333,0.5500000000000007,1.0,0.04135034727830724,0.9807065898271115,0.3333333333333333
180102-021-0104,0.5918367346938775,0.3333333333333333,0.6000000000000009,0.5714285714285714,0.8341140365046034,0.12478075670258071,0.6666666666666666
180102-021-0104,0.6122448979591837,0.3333333333333333,0.5000000000000007,0.42857142857142855,0.5818123081893068,0.3014282134803312,0.6666666666666666
180102-021-0104,0.6326530612244898,0.25,0.700000000000001,0.5714285714285714,0.9139072847682117,0.05712853921322974,0.6666666666666666
180102-021-0104,0.6530612244897959,0.4166666666666667,0.8000000000000012,0.21428571428571427,0.14262639315134912,0.7331495865697825,1.0
180102-021-0104,0.673469387755102,0.5,1.0,1.0,0.26118559198837027,0.5895765472312706,1.0
180102-021-0104,0.6938775510204082,0.16666666666666666,0.8000000000000012,0.5714285714285714,0.7367145856889029,0.20145326985717882,0.3333333333333333
180102-021-0104,0.7142857142857143,0.3333333333333333,0.4000000000000006,0.42857142857142855,0.26118559198837027,0.5895765472312706,0.6666666666666666
180102-021-0104,0.7346938775510204,1.0,0.700000000000001,0.7857142857142857,0.01922145049265115,0.9488849912302688,0.6666666666666666
180102-021-0104,0.7551020408163265,0.5,0.6000000000000009,0.42857142857142855,0.027943789371668835,0.950137810072664,0.3333333333333333
180102-021-0104,0.7755102040816326,0.5,0.6000000000000009,0.42857142857142855,0.1988370214827978,0.6529691806564774,0.3333333333333333
180102-021-0104,0.7959183673469388,0.3333333333333333,0.5500000000000007,0.42857142857142855,0.5105798740106606,0.3806063643197196,0.6666666666666666
180102-021-0104,0.8163265306122449,0.25,0.25000000000000033,0.5714285714285714,0.8835406234857051,0.08318717113505365,0.6666666666666666
180102-021-0104,0.8367346938775511,0.4166666666666667,0.6000000000000009,0.42857142857142855,0.856081408496204,0.10248058130794266,0.3333333333333333
180102-021-0104,0.8571428571428571,0.16666666666666666,0.6500000000000009,0.5714285714285714,0.5818123081893068,0.3014282134803312,0.6666666666666666
180102-021-0104,0.8775510204081632,0.4166666666666667,0.6000000000000009,0.5714285714285714,0.3346793732837994,0.5286895514908542,0.6666666666666666
180102-021-0104,0.8979591836734694,0.5,0.8000000000000012,1.0,0.048295913422710855,0.9977449260836891,0.6666666666666666
180102-021-0104,0.9183673469387755,0.6666666666666666,0.700000000000001,1.0,0.013729607494750577,0.9659233274868456,0.6666666666666666
180102-021-0104,0.9387755102040817,0.25,0.8000000000000012,0.42857142857142855,0.9736714585688903,0.026810323227261183,0.6666666666666666
180102-021-0104,0.9591836734693877,0.16666666666666666,0.5000000000000007,0.5714285714285714,0.5105798740106606,0.3806063643197196,0.6666666666666666
180102-021-0104,0.9795918367346939,0.4166666666666667,0.6000000000000009,1.0,0.015990954611532895,0.9381107491856677,0.6666666666666666
180102-021-0104,1.0,0.3333333333333333,0.5000000000000007,0.5714285714285714,0.3346793732837994,0.5286895514908542,0.6666666666666666
180102-021-0105,0.0,0.75,0.8,0.5,0.3305759803921582,0.7219020172910665,0.5
180102-021-0105,0.02040816326530612,0.75,0.8,1.0,0.07475490196078535,0.9438040345821329,0.5
180102-021-0105,0.04081632653061224,0.75,0.6,0.3125,0.06403186274509794,1.0,0.0
180102-021-0105,0.061224489795918366,0.625,0.8,0.1875,0.45281862745097984,0.515850144092218,0.0
180102-021-0105,0.08163265306122448,0.75,0.3,0.3125,0.5772058823529425,0.3040345821325631,0.0
180102-021-0105,0.10204081632653061,0.75,0.4,0.125,0.8851102941176471,0.0014409221902009326,0.5
180102-021-0105,0.12244897959183673,0.75,0.4,0.6875,0.030330882352941242,0.8688760806916435,0.5
180102-021-0105,0.14285714285714285,0.25,0.6,0.1875,0.9087009803921585,0.0,0.5
180102-021-0105,0.16326530612244897,0.625,0.8,0.6875,0.8128063725490204,0.03746397694524472,0.0
180102-021-0105,0.1836734693877551,0.25,0.4,0.6875,0.5333946078431383,0.4034582132564838,0.0
180102-021-0105,0.20408163265306123,0.625,0.6,0.5,0.0,0.8832853025936604,0.5
180102-021-0105,0.22448979591836735,0.75,0.8,0.5,0.7754289215686283,0.04466858789625194,0.0
180102-021-0105,0.24489795918367346,0.5,0.2,0.1875,0.6400122549019616,0.2910662824207496,0.5
180102-021-0105,0.2653061224489796,0.75,0.8,0.1875,0.9203431372549026,0.0,0.5
180102-021-0105,0.2857142857142857,0.25,0.2,0.3125,0.9087009803921585,0.0,0.5
180102-021-0105,0.30612244897959184,0.5,0.8,0.5,0.8532475490196081,0.002881844380401865,0.0
180102-021-0105,0.32653061224489793,0.75,0.4,0.3125,0.5772058823529425,0.3040345821325631,0.5
180102-021-0105,0.3469387755102041,0.375,0.2,0.1875,0.07199754901960877,0.8645533141210381,0.5
180102-021-0105,0.3673469387755102,0.5,0.0,0.5,0.0,0.8832853025936604,0.5
180102-021-0105,0.3877551020408163,0.5,0.6,0.5,0.8278186274509811,0.012968299711813512,0.0
180102-021-0105,0.40816326530612246,0.75,0.5,0.3125,0.3645833333333338,0.6786743515850129,0.5
180102-021-0105,0.42857142857142855,0.75,0.4,0.3125,0.0649509803921568,0.956772334293949,0.5
180102-021-0105,0.4489795918367347,1.0,0.8,0.3125,0.07475490196078535,0.9438040345821329,0.5
180102-021-0105,0.46938775510204084,0.0,0.2,0.1875,0.8278186274509811,0.012968299711813512,0.5
